profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.3430069729069196,-0.2887127298459451,-0.28675325018161796,-0.27176006666676933,-0.05875400451553521,-0.09734197065615983,0
0.0,1.9188289731044268,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,-0.14744885023346552,-0.2887127298459451,-0.28675325018161796,1.6965029283430866,-0.04718015418268902,0.29561318483046756,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,1.442370694449612,-0.2887127298459451,-0.28675325018161796,-0.2296282110056999,-0.005217728205271795,0.06553991751008116,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,0.11752107388038073,-0.2887127298459451,-0.28675325018161796,-0.2807541822960316,-0.05874096460690332,-0.10503881594626317,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,0.13408169413749613,3.4636505308705727,-0.28675325018161796,-0.19811259810831694,0.011510611725350894,-0.12660385094826443,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,0.5149759600511501,-0.2887127298459451,-0.28675325018161796,0.009186559704294394,-0.05185216716108565,-0.05532135582910915,0
0.0,0.5029019901935561,-0.951624249139843,2.7644145870974017,4.472700582986805,0.03471797259480378,-0.2887127298459451,3.487318798885942,0.10212575454000507,-0.059346388936241,0.13820923160042622,0
0.0,0.9406765142077056,-0.951624249139843,5.263303965700754,-0.22357856991451336,-0.594585597175581,-0.2887127298459451,-0.28675325018161796,-0.06322983022535394,-0.013637783493291233,0.023380620785911504,0
0.0,-0.05526052984522057,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.144279529821535,-0.2887127298459451,-0.28675325018161796,-0.0633022466152836,-0.04987941526948994,-0.12584110051411004,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,1.3761282134211503,-0.2887127298459451,-0.28675325018161796,-0.1916965059605501,-0.057833759534941936,0.14285507515391205,0
0.0,2.7191355292194803,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,0.6474609221080733,-0.2887127298459451,-0.28675325018161796,1.5815781175247348,-0.05485134614642,0.14639146353044602,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.574855656506535,3.4636505308705727,-0.28675325018161796,0.06817695094098593,-0.054564468156518456,0.06408375759033189,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.2436432513642273,-0.2887127298459451,-0.28675325018161796,-0.2721945650063472,0.2668618282431722,-0.14130413204287623,0
0.0,-0.05526052984522057,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,-1.190767926431735,-0.2887127298459451,-0.28675325018161796,-0.28517158208174015,-0.059659346743406325,-0.13832247125481817,0
0.0,-0.48209069524073317,-0.951624249139843,-0.15095635460650977,4.472700582986805,0.5646578208224963,-0.2887127298459451,-0.28675325018161796,-0.27936378760938235,-0.05774806870678952,-0.050675512275623356,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,0.895870225964804,-0.2887127298459451,-0.28675325018161796,-0.12067051071755101,-0.03739090848832129,-0.0457523049278996,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,0.06783921310903457,3.4636505308705727,-0.28675325018161796,-0.28043555018034116,-0.05899244855908974,-0.11155686511085519,0
0.0,0.6819915693634266,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,1.276764491878458,-0.2887127298459451,-0.28675325018161796,-0.1656845386978204,-0.05670673886032871,0.00951243107401359,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,-0.46210063511865795,-0.2887127298459451,-0.28675325018161796,-0.21006130244670893,-0.057407168238270155,-0.09304283184547148,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.492052555220958,-0.2887127298459451,-0.28675325018161796,-0.19602700607834306,-0.054406126408845526,-0.07577693565415858,0
0.0,-0.48209069524073317,-0.951624249139843,-0.15095635460650977,4.472700582986805,0.7468246436507656,-0.2887127298459451,-0.28675325018161796,0.053128825113605005,-0.014809512426070929,-0.05948181274267853,0
0.0,3.1764535585413167,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,-1.190767926431735,-0.2887127298459451,-0.28675325018161796,-0.28520054863771205,-0.05966307243158687,-0.13943192643177,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,-1.190767926431735,-0.2887127298459451,-0.28675325018161796,-0.28375222083911905,-0.059201087097199956,-0.13922390358609155,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.0945976690501888,3.4636505308705727,-0.28675325018161796,-0.08598305994124945,0.008625066229522993,-0.08298839430434549,0
0.0,-0.48209069524073317,1.8726896796227213,-0.15095635460650977,-0.22357856991451336,0.6309003018509578,-0.2887127298459451,-0.28675325018161796,-0.12924461128522138,-0.017579561588302102,-0.11689611814993589,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,0.6640215423651886,-0.2887127298459451,-0.28675325018161796,-0.19567940740668074,0.1161670555607978,1.6768155391869404,0
0.0,-0.48209069524073317,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,-0.7436311794896195,-0.2887127298459451,-0.28675325018161796,-0.27778511030891606,-0.059253246731727514,-0.12431559964580127,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,-0.27993381229038866,-0.2887127298459451,-0.28675325018161796,-0.1457120983552234,0.034723511934202714,-0.12105657506350527,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,-0.594585597175581,-0.2887127298459451,-0.28675325018161796,1.747889598637165,-0.053102135545656674,0.16324131403040198,0
0.0,-0.48209069524073317,-0.010186272885654924,-0.15095635460650977,-0.22357856991451336,1.359567593164035,-0.2887127298459451,-0.28675325018161796,0.31418991080998726,0.1940954123890538,0.10097314222398034,0
0.0,-0.48209069524073317,0.9312517033685331,-0.15095635460650977,-0.22357856991451336,-0.1640094704905809,3.4636505308705727,-0.28675325018161796,-0.18081956419311693,-0.04275962515647882,0.1909776934541978,0
0.0,-0.48209069524073317,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,0.10096045362326535,-0.2887127298459451,-0.28675325018161796,3.4073691069870007,-0.04678150554737129,0.23785217468041275,0
0.0,-0.48209069524073317,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,0.08439983336614995,3.4636505308705727,-0.28675325018161796,-0.2389554420286386,-0.05744256227598528,-0.08541532750392763,0
0.0,0.584984715046822,0.9312517033685331,1.843771131822482,-0.22357856991451336,1.309885732392689,-0.2887127298459451,-0.28675325018161796,-0.2850412325798668,-0.05961091279705931,-0.13672762943794992,0
0.0,0.584984715046822,-0.951624249139843,-0.15095635460650977,-0.22357856991451336,-0.7436311794896195,-0.2887127298459451,-0.28675325018161796,-0.17408483992965962,0.0015630242833102306,-0.1275746242280973,0
