profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0.6524895204196202,0.496299288071765,-1.3883124681380898,-0.2887225576235581,-0.1896608104527204,0.8063854289077521,-0.36280938291347836,-0.7861154674027777,-0.18793215751471626,-0.09271071570223889,0.48694486498860534,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.5674700683626422,-0.36280938291347836,-0.7861154674027777,0.4444036681840338,-0.09079727798605886,0.026840911579068073,0
0.6524895204196202,-0.2984288605461783,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,-0.6005605831912281,-0.36280938291347836,1.2720777563426766,-0.2352328688858826,-0.0936355439317259,-0.4474368603004312,0
0.6524895204196202,-0.7659160067920273,-0.4374587444192554,-0.2887225576235581,-0.1896608104527204,1.5762238128864394,-0.36280938291347836,-0.7861154674027777,1.4227815402297375,-0.09335512633538919,0.15549557153718513,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,-0.6005605831912281,-0.36280938291347836,1.2720777563426766,-0.2526594467594702,-0.09364434134651295,-0.4169086359035899,0
0.6524895204196202,-0.7659160067920273,2.415102426737248,-0.2887225576235581,-0.1896608104527204,1.5496776617147607,2.7562682970591115,-0.7861154674027777,0.588795313422331,0.6429588000645055,-0.39074158642058304,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.7267469753927155,-0.36280938291347836,-0.7861154674027777,-0.22776433551148792,-0.09367623197511595,-0.3613036557522003,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,-0.6005605831912281,-0.36280938291347836,-0.7861154674027777,-0.18544264638991803,-0.0926249409080653,-0.47142332232652084,0
0.6524895204196202,-0.7659160067920273,-1.3883124681380898,-0.2887225576235581,-0.1896608104527204,1.2842161499979718,-0.36280938291347836,-0.7861154674027777,-0.08835171252278712,-0.09180458197917432,2.403681239618858,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.46128546367592677,2.7562682970591115,-0.7861154674027777,0.2626693560737631,-0.07957507574834777,0.3321231555474814,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.832931580079431,-0.36280938291347836,-0.7861154674027777,1.3456066953609924,-0.0829411865812369,0.7246288977925843,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.832931580079431,2.7562682970591115,-0.7861154674027777,-0.07839366802359421,-0.09250397645474358,-0.15632843480197994,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,-0.6005605831912281,2.7562682970591115,-0.7861154674027777,0.4742778016816126,-0.09277119792889976,0.08135559800199903,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,2.133692987491696,2.7562682970591115,-0.7861154674027777,0.023676288093133165,-0.08057798103406973,-0.2838928010316384,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,2.0009622316333013,2.7562682970591115,-0.7861154674027777,0.9447954042684777,-0.09165282657409797,2.3905977148773543,0
0.6524895204196202,-0.7659160067920273,1.4642487030184135,-0.2887225576235581,-0.1896608104527204,0.6205623707060001,-0.36280938291347836,-0.7861154674027777,0.3647393121904905,-0.03841527099035774,0.42697870992338127,0
0.6524895204196202,-0.7659160067920273,1.4642487030184135,-0.2887225576235581,-0.1896608104527204,-0.6005605831912281,-0.36280938291347836,-0.7861154674027777,-0.1207153571451641,-0.08610495687402425,-0.23919075816483498,0
0.6524895204196202,0.5897967173209346,1.4642487030184135,-0.2887225576235581,-0.1896608104527204,0.6736546730493578,-0.36280938291347836,-0.7861154674027777,3.6409359524249596,-0.09256995706564634,0.20237820186090574,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,1.071846940624541,2.7562682970591115,-0.7861154674027777,0.6734386916654709,-0.05568459621730678,1.4932859763559108,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,2.2133314410067326,2.7562682970591115,-0.7861154674027777,1.0418863381356087,-0.09123934807910734,0.2917822875945125,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.46128546367592677,-0.36280938291347836,-0.7861154674027777,0.30001202294573653,-0.0899439287517165,0.5349177890407846,0
0.6524895204196202,-0.7659160067920273,-0.4374587444192554,-0.2887225576235581,-0.1896608104527204,0.32855470781753243,2.7562682970591115,1.2720777563426766,-0.18046362414032158,-0.09182107713190002,-0.10072345465059036,0
0.6524895204196202,-0.7659160067920273,0.5133949792995791,-0.2887225576235581,-0.1896608104527204,0.19582395195913807,-0.36280938291347836,-0.7861154674027777,0.4319561125600427,-0.09334083053636025,-0.04184759331382493,0
0.6524895204196202,-0.7659160067920273,-0.4374587444192554,-0.2887225576235581,-0.1896608104527204,0.11618549844410145,-0.36280938291347836,-0.7861154674027777,0.4419141570592356,-0.09297573782269831,0.48803515871706393,0
